100
(0.459651,0)
(0.335073,0)
(0.276272,0)
(0.212055,0)
(0.187226,0)
(0.165944,0)
(0.144543,0)
(0.133603,0)
(0.124545,0)
(0.118332,0)
(0.107914,0)
(0.0908262,0)
(0.0797374,0)
(0.075485,0)
(0.0703869,0)
(0.0676226,0)
(0.0676001,0)
(0.0664221,0)
(0.065534,0)
(0.0654606,0)
(0.0617486,0)
(0.0600386,0)
(0.0605477,0)
(0.0597354,0)
(0.0582634,0)
(0.0567648,0)
(0.0556102,0)
(0.0548286,0)
(0.0584159,0)
(0.0547638,0)
(0.0543481,0)
(0.0538719,0)
(0.0541383,0)
(0.0543754,0)
(0.0548931,0)
(0.0551185,0)
(0.0550916,0)
(0.0548816,0)
(0.0545205,0)
(0.0542304,0)
(0.0540312,0)
(0.0547262,0)
(0.0542829,0)
(0.0547849,0)
(0.0549115,0)
(0.0552825,0)
(0.0552935,0)
(0.0555096,0)
(0.055451,0)
(0.0553276,0)
(0.0551543,0)
(0.0550392,0)
(0.055007,0)
(0.0550851,0)
(0.0555939,0)
(0.0555733,0)
(0.0557103,0)
(0.0556985,0)
(0.0559396,0)
(0.0560005,0)
(0.0560412,0)
(0.056039,0)
(0.0560497,0)
(0.056077,0)
(0.0561413,0)
(0.0562481,0)
(0.0563839,0)
(0.0565357,0)
(0.0566797,0)
(0.0567996,0)
(0.0568869,0)
(0.0569441,0)
(0.056983,0)
(0.0570181,0)
(0.0570637,0)
(0.0571277,0)
(0.0572115,0)
(0.0573097,0)
(0.0574131,0)
(0.0575124,0)
(0.0576009,0)
(0.0576763,0)
(0.0577406,0)
(0.0577992,0)
(0.0578581,0)
(0.0579223,0)
(0.0579942,0)
(0.0580732,0)
(0.0581562,0)
(0.0582392,0)
(0.0583182,0)
(0.058391,0)
(0.0584574,0)
(0.0585188,0)
(0.0585781,0)
(0.0586382,0)
(0.0587012,0)
(0.0587679,0)
(0.058838,0)
(0.0589099,0)
