1620
(-0.0252465,-0.124075)
(-0.0148639,0.036987)
(0.0560708,0.0609985)
(0.0123597,-0.149706)
(-0.0172419,-0.0288881)
(-0.0293581,0.0419671)
(0.0479225,0.051966)
(-0.0187686,-0.0242538)
(0.00386123,0.0152636)
(-0.00206752,0.0295965)
(-0.0507053,0.0421695)
(-0.00116454,0.0195322)
(0.0103841,-0.0417943)
(-0.0197566,2.07589e-05)
(0.0095566,0.0527528)
(-0.0356928,0.0246688)
(-0.0278384,-0.0887207)
(0.0201289,0.0264775)
(0.0168821,0.0182337)
(-0.00271295,0.0139851)
(-0.0200061,-0.015631)
(0.00325476,0.0190954)
(-0.0607339,0.0116428)
(-0.0329148,-0.0457033)
(0.00197334,0.0287123)
(0.0344546,0.0120663)
(-0.0237198,0.0156368)
(0.0726651,-0.0877008)
(-0.0353848,-0.00844255)
(0.0663274,-0.0263203)
(0.0435465,0.0637773)
(0.0449932,-0.0164798)
(-0.00189253,0.0502489)
(-0.0892404,0.0367019)
(0.0541553,0.0296387)
(0.0126619,0.0605096)
(0.0574752,-0.00450436)
(-0.0138274,0.0292548)
(-0.0498735,0.00255886)
(0.0485106,0.00975668)
(0.0256353,-0.0761622)
(0.0806615,0.0105592)
(0.0597704,0.0271273)
(0.13548,0.00424277)
(-0.0396925,0.0659398)
(0.135264,-0.0211309)
(0.101446,-0.0291143)
(-0.0190028,-0.00100313)
(0.0531545,-0.061074)
(-0.0111249,-0.0238448)
(0.045196,0.0048339)
(0.0895929,-0.030576)
(0.0128986,0.0131871)
(0.0216416,-0.00355147)
(-0.0131692,0.0217508)
(-0.028189,0.0240205)
(0.0492758,0.0270701)
(0.0483383,0.0582645)
(-0.0154116,-0.0435775)
(0.0445232,-0.0280752)
(-0.0382137,-0.0151126)
(0.166985,-0.0680577)
(-0.00988508,0.00250423)
(0.39506,-0.079647)
(-0.0214612,-0.00219718)
(-0.00487182,0.0478459)
(0.0029561,-0.00869665)
(0.0286118,0.00963705)
(0.0331035,0.13283)
(-0.0383575,-0.0631285)
(0.00347726,0.0656372)
(0.00469634,0.0542588)
(-0.0186789,0.0665182)
(-0.0418911,0.0297663)
(-0.00409765,0.00328802)
(-0.0911013,0.0598302)
(0.00332093,-0.047045)
(0.00340621,-0.0469687)
(-0.0186691,0.0108918)
(0.0710982,-0.0363136)
(-0.00672574,-0.0683158)
(-0.0120094,0.00780346)
(0.0254598,-0.0745004)
(0.0355941,-0.0268332)
(0.0478121,0.0222477)
(0.0079813,0.0196659)
(-0.0343421,-0.0298467)
(-0.0385173,0.00797212)
(0.0796255,0.0244231)
(0.0236542,-0.0162128)
(-0.105427,-0.019108)
(-0.0260919,0.0188571)
(0.462169,-0.0738972)
(0.0129073,0.110369)
(-0.020609,0.0743082)
(0.574741,-0.0220527)
(-0.0594023,0.0603228)
(0.451253,-0.146165)
(-0.00856909,-0.0946578)
(-0.0464656,-0.0861356)
(0.0664347,0.00237601)
(-0.0715689,-0.0138849)
(0.0417034,-0.0810678)
(-0.00774237,-0.047043)
(-0.0272915,-0.107006)
(0.43441,-0.0886338)
(0.0226197,0.0599594)
(-0.0715822,-0.00632472)
(0.0113497,0.0233894)
(0.0431815,0.0508739)
(0.00307288,0.0332131)
(0.690668,-0.141113)
(0.362749,-0.035648)
(-0.0123171,-0.0110339)
(0.47289,-0.0501944)
(0.0223909,0.102942)
(0.00921357,0.0873175)
(0.629199,-0.0956079)
(0.00484167,0.00879859)
(0.488443,-0.0625582)
(0.430923,-0.0644781)
(0.020688,0.0485742)
(0.382564,-0.0708446)
(0.279265,-0.120787)
(0.270086,-0.0775114)
(0.0123383,-0.0278825)
(0.0569623,-0.0194562)
(0.00567525,0.0498203)
(0.351858,-0.135941)
(0.075055,0.0385209)
(0.118272,0.0670816)
(0.018225,-0.0128121)
(-0.00511627,-0.0486012)
(-0.00755716,0.0170952)
(-0.00782452,0.0113593)
(0.0171804,0.0167251)
(-0.0499878,0.0122058)
(0.00254445,0.0326581)
(0.380616,-0.0931179)
(0.0152413,-0.00639591)
(0.00719062,0.0554947)
(-0.0106291,0.0543243)
(0.0129775,-0.0141813)
(0.0464715,-0.0613403)
(0.0841345,-0.0850695)
(0.0207706,-0.0882219)
(0.0142141,-0.000128566)
(0.425874,-0.0896379)
(0.481039,-0.110771)
(-0.0624315,0.00377141)
(0.490587,-0.146152)
(0.199537,-0.0637424)
(0.558473,-0.0337449)
(0.476973,-0.100818)
(0.470286,-0.0632033)
(-0.036394,0.0200371)
(0.0766375,0.0523409)
(0.415312,-0.149932)
(0.380537,-0.0122183)
(-0.0176567,0.00147685)
(-0.0343553,0.0271078)
(0.00863823,0.0383393)
(0.0139957,0.043098)
(-0.0437723,-0.0237799)
(-0.0101225,0.0324597)
(-0.0421982,-0.0258745)
(0.0188221,-0.0404404)
(-0.00532274,-0.0504238)
(0.035133,0.0303755)
(-0.0207591,0.081531)
(0.0413328,-0.0112834)
(0.0575299,0.00728895)
(0.417126,-0.168075)
(0.389182,-0.121236)
(0.561134,-0.129885)
(0.500381,-0.0771522)
(0.061067,-0.0962543)
(0.147588,-0.029928)
(-0.0869366,-0.0697619)
(-0.113805,0.0454386)
(-0.0555593,-0.0442261)
(0.0267774,0.0424898)
(0.000409084,0.0106311)
(0.0163628,0.0452555)
(0.0162082,0.0375682)
(-0.000330578,0.0276181)
(0.0325172,0.0154215)
(0.0565826,-0.0967201)
(-0.00534202,-0.0293786)
(0.413635,-0.14477)
(0.481922,-0.0745315)
(0.380028,-0.0871335)
(0.586937,-0.117963)
(-0.0396933,-0.0476172)
(-0.041553,-0.0340665)
(0.0436065,0.0515614)
(0.035503,0.0336139)
(-0.0381522,0.0500269)
(-0.0489469,-0.0644828)
(-0.00835871,0.00443778)
(0.019395,-0.121559)
(0.0707108,-0.100969)
(-0.0520916,-0.0468523)
(-0.0555046,-0.0207225)
(-0.009657,-0.00865684)
(-0.0404948,0.0227407)
(0.467393,-0.107722)
(0.494584,-0.0426267)
(-0.0829087,0.0166869)
(0.38536,-0.0986851)
(-0.0370397,-0.00704713)
(0.413154,-0.0916206)
(0.405949,-0.0926726)
(-0.0751633,0.0104827)
(-0.0475257,0.0329617)
(0.0925355,0.0600916)
(0.0712054,-0.00233942)
(0.455371,-0.11336)
(0.571489,-0.139218)
(-0.0110024,-0.0490903)
(-0.00145718,-0.0162689)
(-0.0331491,0.00895816)
(0.0383759,0.0655293)
(0.706831,-0.178162)
(-0.0483148,-0.0530812)
(-0.0736964,-0.0734763)
(0.410679,-0.167442)
(-0.0383699,0.0626005)
(-0.0267344,0.037503)
(-0.0697967,-0.0387774)
(-0.0240123,0.00859687)
(0.486529,-0.136845)
(0.471237,-0.18415)
(0.558555,-0.0569218)
(0.504178,-0.0604179)
(-0.0420751,0.0270964)
(-0.0340446,-0.0443138)
(-0.0190957,-0.0263875)
(0.174611,-0.0618775)
(0.00593995,0.022898)
(0.0660547,-0.0179486)
(-0.00394906,-0.0549053)
(-0.0162826,0.0684939)
(-0.0220393,0.0752683)
(-0.00144358,-0.0584887)
(-0.0345748,0.027693)
(0.0777418,-0.00652585)
(-0.00132784,-0.0312411)
(0.0271139,0.00821258)
(-0.0365512,0.0236726)
(-0.0491503,-0.0204335)
(-0.031642,0.0226524)
(-0.057051,-0.0142801)
(-0.0536358,-0.0399647)
(-0.0423775,0.0195066)
(0.0292871,-0.0621472)
(0.0459856,-0.0109962)
(0.00668774,-0.00391587)
(0.0400459,-0.0027678)
(-0.0158297,-0.0914179)
(0.063621,-0.107736)
(-0.0198561,0.0147818)
(0.0090115,0.0113753)
(-0.0495716,-0.0224845)
(0.523572,-0.0730295)
(-0.0515653,-0.0512154)
(-0.0842116,-0.0969545)
(-0.023449,-0.0260779)
(0.0254635,-0.00802979)
(0.0593392,0.0253378)
(-0.0150335,0.0200553)
(0.0247844,-0.00466235)
(-0.0690249,-0.0179943)
(-0.0424992,0.050856)
(0.0117797,-0.00106737)
(0.497908,-0.00176008)
(0.00211156,0.0544525)
(-0.0437368,-0.0110933)
(0.0626225,0.0570239)
(0.0100875,0.000593684)
(0.0199121,0.0311521)
(0.0282844,0.0552866)
(0.0178048,-0.0432807)
(-0.00382012,-0.0682865)
(0.10891,0.0538485)
(0.0405711,0.0279434)
(0.0265623,0.0118845)
(-0.0709841,0.00721933)
(0.0631268,0.015186)
(0.102077,0.0202986)
(-0.00415728,0.058948)
(0.0169401,-0.0344759)
(-0.0740073,0.011748)
(-0.0593275,0.00041076)
(-0.0359001,0.00823372)
(-0.0424818,0.0434809)
(0.057858,-0.0419793)
(0.00367735,0.0354716)
(-0.0545793,-0.028055)
(-0.047623,0.00255164)
(0.0137061,0.0344295)
(-0.0910566,0.0277623)
(-0.0338264,-0.0199698)
(-0.0278064,0.00490267)
(-0.0346706,0.0147538)
(0.00707048,-0.0429761)
(0.0624308,0.0353198)
(0.378425,-0.118238)
(0.00134053,0.0148231)
(-0.00584719,0.0215989)
(-0.0398721,-0.0119013)
(-0.0681326,-0.064823)
(-0.115436,-0.0671355)
(-0.0617398,-0.0318101)
(-0.0391204,-0.0312771)
(-0.0554927,-0.0142194)
(0.0243495,-0.0847135)
(-0.0651067,-0.0825337)
(-0.0508443,-0.0391446)
(0.438583,-0.201355)
(-0.00352838,-0.0265687)
(-0.0322085,0.0189337)
(0.0035501,-0.0203285)
(0.00362333,-0.0226406)
(-0.0197495,-0.0102026)
(-0.00105855,0.0201968)
(0.0823236,-0.0696055)
(0.0113883,3.85352e-05)
(0.0166162,0.0621171)
(-0.0276926,-0.0487791)
(0.0241621,-0.0102816)
(-0.0260732,-0.0225228)
(-0.0503108,-0.0104248)
(0.0422418,-0.0358368)
(-0.0312443,-0.0704112)
(0.47215,0.0126388)
(0.0353563,-0.0319336)
(0.070666,0.0538968)
(-0.0993699,-0.054983)
(0.0548765,-0.0336357)
(0.0397755,-0.0505501)
(-0.0572713,-0.0616557)
(0.0759969,0.0415538)
(-0.0183177,0.00832779)
(-0.0214529,-0.00800803)
(0.0455049,0.054029)
(0.0411803,0.0384067)
(0.0119723,0.102434)
(-0.0173847,0.00861562)
(0.153652,-0.0274313)
(0.394399,-0.0978681)
(0.454784,-0.103733)
(0.0998778,-0.0476038)
(0.002287,0.0181302)
(0.408829,-0.115031)
(-0.0791857,0.0998166)
(0.060422,-0.0369641)
(-0.0371355,0.00176713)
(-0.0452805,-0.00981129)
(-0.00394632,-0.00725538)
(0.260628,-0.11298)
(0.105257,-0.0619268)
(0.0323007,0.0481708)
(-0.0267133,0.00852998)
(-0.0292266,0.00955433)
(0.0261335,0.0252415)
(0.448545,-0.167642)
(-0.0469604,-0.045775)
(-0.0371302,-0.00592129)
(-0.0073249,0.0166416)
(0.000538953,0.0696354)
(-0.00815488,-0.0543291)
(-0.0177835,-0.0261042)
(0.00784474,0.0820699)
(0.459593,-0.100995)
(0.420744,-0.0646606)
(0.0290353,-0.0282323)
(0.0121979,-0.0741246)
(0.0180351,0.034358)
(0.0697413,0.0396775)
(-0.00693976,0.0343514)
(0.135213,-0.0205543)
(0.345507,-0.0974833)
(-0.0358101,-0.0273543)
(0.0339071,-0.0621357)
(-0.0278109,0.0287523)
(0.0644091,0.00928181)
(0.0370902,0.0870134)
(0.0134096,0.0254105)
(0.0309575,-0.0377519)
(-0.0013507,-0.0715149)
(0.036726,0.0185541)
(0.0111922,-0.0241394)
(-0.0401524,-0.0662072)
(0.0406854,0.0843919)
(0.0683063,0.0534485)
(-0.070853,-0.0224972)
(-0.0175329,-0.086964)
(0.0270065,0.0411149)
(0.0432246,0.0140021)
(0.0461012,0.00937781)
(-0.0647028,0.0314858)
(-0.00629922,0.0455484)
(0.546441,-0.125919)
(-0.0489374,0.0164777)
(0.00571126,0.0166139)
(-0.0988134,-0.0932939)
(-0.114339,-0.0769371)
(-0.00221928,0.0221489)
(0.0208029,-0.00759683)
(-0.0543194,-0.0378365)
(0.0438112,-0.0197688)
(0.00944827,0.0980262)
(0.026293,-0.0234386)
(0.457469,-0.121791)
