1620
(-0.025171,-0.0860439)
(0.0220858,0.0144492)
(0.0766355,0.0818671)
(-0.0131851,-0.123817)
(-0.0455349,-0.0266022)
(-0.0149845,0.0313711)
(0.100564,-0.00261573)
(0.0211982,0.00508452)
(0.0223218,-0.0113303)
(-0.010301,-0.00280669)
(-0.0641781,0.0655637)
(-0.0208976,0.0441314)
(-0.0184275,-0.0355564)
(-0.0513358,-0.021302)
(-0.0122687,0.0310054)
(-0.0200355,0.0308984)
(-0.0383038,-0.0498488)
(0.0236401,0.0255264)
(0.0182944,-0.00836545)
(0.00176088,0.0277542)
(-0.0458309,0.00608294)
(0.0200774,0.017775)
(-0.0377991,0.0164595)
(-0.0368865,-0.00395706)
(0.0117546,0.0280068)
(0.0350579,0.00250487)
(-0.0103921,0.0478399)
(0.0432726,-0.0603878)
(-0.0371544,0.0192343)
(0.0410673,-0.0132117)
(0.0370107,0.0301065)
(0.0426601,-0.0330555)
(0.00464171,0.0420951)
(-0.060754,0.0316615)
(0.0384997,0.0368229)
(-0.0062092,0.0548014)
(0.0478235,0.00561961)
(-0.000777345,0.0625757)
(-0.0298968,0.0194511)
(0.0151326,-0.0078308)
(0.021737,-0.0713492)
(0.0642803,-0.00162259)
(0.0556177,0.0486639)
(0.126381,0.00860999)
(-0.0345212,0.0538122)
(0.137384,-0.0366383)
(0.116431,-0.0502121)
(-0.0183218,-0.00850869)
(0.0411684,-0.0493804)
(-0.0156292,-0.0292117)
(0.0330759,0.0103045)
(0.0464806,-0.0152194)
(0.00505384,0.0126993)
(0.0215866,-0.010025)
(-0.0205915,0.00653589)
(-0.0316869,0.0155269)
(0.0163094,-0.00216181)
(0.0187253,0.0407627)
(-0.0380455,-0.0188199)
(0.0768834,-0.0115197)
(-0.0405891,-0.00207519)
(0.152198,-0.0616785)
(0.0111632,0.0280725)
(0.359789,-0.108346)
(0.00227385,0.0249535)
(-0.0130602,0.0204705)
(0.000498682,-0.0129949)
(0.000615186,0.0119613)
(0.0140638,0.0699473)
(-0.0209005,-0.0838863)
(-0.0206286,0.0652747)
(-0.0111558,0.0328632)
(-0.0498534,0.0709065)
(-0.0654714,0.0353263)
(0.00714909,0.0121437)
(-0.0658669,0.0480831)
(-0.0032197,-0.0320998)
(0.0438943,-0.0579337)
(-0.0326908,0.00258481)
(0.0685842,-0.0563238)
(0.0352393,-0.0623488)
(-0.0209194,-0.0250929)
(-0.00295771,-0.0655098)
(0.0314505,0.0123519)
(0.00302816,0.0439455)
(0.00877999,-0.043529)
(-0.0111363,0.00279105)
(-0.0587326,-0.00118574)
(0.0487789,0.021858)
(0.00752747,-0.0120568)
(-0.0897643,-0.0134987)
(-0.0462232,-0.00597398)
(0.444804,-0.0728718)
(-0.0187816,0.0715135)
(-0.0377868,0.0737108)
(0.577545,-0.0261688)
(-0.0395894,0.0322896)
(0.44563,-0.124351)
(-0.0280741,-0.0746713)
(-0.0479806,-0.0497436)
(0.0535957,-0.00968984)
(-0.0460822,-0.0369256)
(0.0500032,-0.0700605)
(0.0075243,-0.0551856)
(-0.0065246,-0.112782)
(0.433444,-0.0711771)
(-0.0344672,0.0594569)
(-0.0817787,0.0132461)
(0.00813952,0.0202092)
(0.000161216,0.0216925)
(0.0032283,0.0355799)
(0.566952,-0.122199)
(0.348012,-0.0314789)
(-0.00379174,-0.0151666)
(0.47897,-0.0512129)
(0.0552833,0.0784691)
(0.0594249,0.0680599)
(0.518232,-0.0854923)
(-0.00815132,-0.0256277)
(0.474552,-0.108535)
(0.426718,-0.062413)
(0.00906812,0.0406902)
(0.378668,-0.0824207)
(0.283969,-0.133844)
(0.274227,-0.087756)
