1620
(0.0944395,-0.100983)
(0.0476804,-0.0712607)
(0.0118514,-0.0589315)
(0.100838,-0.0839195)
(0.0139708,0.0428798)
(0.0239562,-0.0340711)
(0.0652911,-0.105938)
(0.0290466,-0.0476141)
(0.0376526,-0.0663691)
(-0.00272068,-0.0124447)
(0.0554555,-0.0629503)
(0.053179,-0.0761542)
(0.000198998,0.0454855)
(0.0455262,-0.0209253)
(0.0100453,0.00775289)
(0.0289192,-0.0504684)
(0.0145426,0.00678344)
(0.0314972,0.0120967)
(0.0682202,-0.0308662)
(0.0421151,0.0148633)
(0.0585731,-0.033464)
(0.0119132,0.0183479)
(-0.00413905,0.0111022)
(0.0358441,-0.0265322)
(0.0166538,-0.0676507)
(0.0248943,0.0515168)
(-0.00338728,-0.00146554)
(-0.003657,0.0284676)
(0.0289679,-0.020401)
(-0.0191092,-0.00461956)
(-0.00296523,-0.00547395)
(0.00215931,-0.0187517)
(0.0550019,-0.0877935)
(0.0141802,0.0153569)
(0.011759,0.0365367)
(0.00571372,0.0301487)
(0.0161202,0.0704829)
(0.0238103,0.0437313)
(0.0257472,0.033624)
(0.00965047,0.0224557)
(0.0349348,-0.00531483)
(-0.00743222,-0.00651344)
(0.0143095,0.0528023)
(0.0142997,0.0217727)
(0.0476352,-0.057159)
(0.0335252,-0.0591527)
(0.00890625,-0.0785362)
(0.00488333,0.0151292)
(0.00855917,0.00925686)
(0.00455815,0.00970279)
(0.0268476,-0.0406495)
(0.020927,-0.00575156)
(0.0464751,-0.0237948)
(0.0367582,-0.0110456)
(0.00524365,0.0256043)
(0.00845102,0.00963958)
(0.0511385,-0.0261545)
(0.00610411,0.00159724)
(0.00329314,-0.0276562)
(0.0401611,0.0492713)
(0.00074174,-0.0277548)
(0.0621926,-0.156536)
(0.028463,-0.0526479)
(0.064388,-0.153206)
(0.0246606,-0.0424577)
(0.00826233,-0.00512084)
(0.00879216,-0.00675467)
(0.0166947,-0.025421)
(-0.00467778,-0.0125164)
(0.0261564,-0.00962902)
(0.00131316,-0.0546842)
(0.0165368,-0.0300828)
(0.0223258,0.00481555)
(-0.0345027,0.0190762)
(0.0808927,-0.142804)
(0.000980048,-0.0285573)
(0.0301255,0.00183241)
(0.00534523,-0.0523332)
(0.00287548,-0.030637)
(0.0187224,-0.069135)
(0.018404,-0.0143972)
(0.0080228,0.0355913)
(0.0199136,-0.030811)
(0.0337188,-0.0568778)
(0.0365905,-0.0431857)
(0.00655503,0.0223637)
(-0.00921849,-0.00544327)
(0.0423795,0.00347213)
(0.0820727,-0.0321934)
(0.0255348,0.00850857)
(0.0106828,-0.0234112)
(0.0440015,-0.000860653)
(0.0337192,-0.0971816)
(0.0447935,-0.0772856)
(0.0378469,-0.0839764)
(0.0361892,-0.12006)
(0.0418111,-0.0220448)
(0.0398772,-0.159754)
(0.00367798,0.0101849)
(0.00861563,0.00870722)
(0.0251147,0.0139181)
(0.0332858,-0.030088)
(-0.014327,0.0254696)
(-0.00650472,0.0239809)
(0.0344515,-0.00685961)
(0.0925026,-0.190661)
(0.0515784,-0.0654799)
(0.0412559,-0.0462681)
(0.0209327,-0.00456399)
(0.0431212,-0.0543176)
(0.0204585,-0.000671803)
(0.0695208,-0.190009)
(0.0711819,-0.143961)
(0.0089003,-0.0135395)
(0.0419511,-0.137426)
(0.0724428,-0.083047)
(0.0514286,-0.0693744)
(0.0544599,-0.151482)
(0.00738335,0.002445)
(0.0894534,-0.22649)
(0.0443662,-0.138548)
(0.0170571,-0.00896195)
(0.0619082,-0.145593)
(0.0379633,-0.0873069)
(0.0603881,-0.13787)
(-0.00549525,0.00104139)
(0.031617,-0.113358)
(0.0376984,-0.0818356)
(0.0505469,-0.121467)
(-0.00668504,-0.0255196)
(-0.00646391,-0.0247245)
(0.0187414,0.0128427)
(-0.0224593,-0.00485288)
(0.0418572,0.0116579)
(0.0497042,0.00366326)
(0.00920295,0.00949866)
(0.00456962,0.00210268)
(0.0229121,-0.0268856)
(0.0648488,-0.137088)
(0.0366129,-0.0507322)
(0.0402108,-0.0626307)
(0.0148463,-0.0267906)
(0.00948423,-0.0264646)
(-0.00875039,-0.00921071)
(-0.00678806,-0.0206912)
(-0.00335147,-0.0164063)
(-0.00265573,-0.0424393)
(0.0494272,-0.112944)
(0.0451742,-0.110467)
(-0.00190345,0.00844504)
(0.0750852,-0.195146)
(0.0279776,-0.11811)
(0.110884,-0.269485)
(0.0694546,-0.164465)
(0.0888371,-0.189727)
(0.060873,-0.0841262)
(0.0627085,-0.112686)
(0.065687,-0.150766)
(0.0519203,-0.12336)
(0.0318972,-0.0427131)
(0.0345573,-0.0509327)
(0.0307327,-0.0444365)
(0.0320265,-0.0481243)
(0.0026136,0.0275189)
(0.000434266,0.0286464)
(0.031148,-0.0374111)
(0.0154247,0.000266961)
(0.0230941,0.00112381)
(0.0182232,0.00887738)
(0.0193158,0.0209572)
(0.016026,0.00556953)
(0.0196463,0.014701)
(0.0616743,-0.14239)
(0.0673307,-0.165419)
(0.0827776,-0.157594)
(0.0951377,-0.16415)
(-0.0124359,-0.0265055)
(-0.00955919,-0.0326294)
(-0.0233557,-0.0305988)
(-0.0281109,-0.0399102)
(0.0251777,0.0118887)
(0.0671976,-0.105277)
(0.0644869,-0.0973554)
(0.0353008,-0.0608669)
(0.0373008,-0.0648725)
(-0.0171779,-0.0541129)
(-0.0200704,-0.0459478)
(0.0566831,-0.0877606)
(0.0483763,-0.0751406)
(0.0896006,-0.149275)
(0.0831372,-0.147625)
(0.0622912,-0.146441)
(0.0854609,-0.209321)
(0.00452048,0.0364369)
(0.0468996,0.0128793)
(-0.0253153,0.040977)
(-0.0129078,0.0450102)
(0.0551882,-0.0667294)
(0.0062013,0.0336845)
(0.0217839,-0.0714845)
(0.0231919,-0.0232109)
(0.0239507,-0.0296934)
(0.0239694,0.0093517)
(0.0261954,-0.0190571)
(0.00684678,0.0459179)
(0.0332186,-0.0228582)
(0.0657716,-0.231549)
(0.0791825,-0.23221)
(0.0132167,0.0462877)
(0.0749617,-0.124733)
(0.00990739,0.0015476)
(0.0557458,-0.134812)
(0.0565115,-0.135748)
(0.0229618,-0.0346435)
(0.0331003,-0.0264977)
(0.0199877,-0.0263161)
(0.00844491,-0.0331295)
(0.0601224,-0.147535)
(0.0753234,-0.18845)
(0.0191441,0.0312243)
(-0.0181465,-0.00510417)
(0.0577901,-0.00496544)
(-0.0227302,0.00995103)
(0.103708,-0.297659)
(-0.0176994,-0.0116722)
(-0.0143969,-0.00880965)
(0.0675166,-0.225523)
(-0.0334227,-0.0196673)
(6.96957e-05,-0.0296082)
(-0.0145212,-0.0272873)
(-0.0189611,-0.0276354)
(0.0454035,-0.156453)
(0.048635,-0.155808)
(0.0637988,-0.199201)
(0.0770723,-0.215587)
(0.00938875,0.0193249)
(-0.0446368,0.000366435)
(-0.0342956,2.61891e-05)
(0.0749314,-0.148039)
(0.010385,0.0292629)
(0.000977547,0.00555709)
(-0.00971927,-0.00860713)
(0.0259119,-0.0814223)
(0.0353468,-0.0971834)
(-0.000992131,0.00787823)
(0.00622779,0.020326)
(0.100547,0.0205061)
(0.0159615,0.0365852)
(0.00118768,0.0374452)
(0.088938,-0.00767125)
(0.0070354,0.0099767)
(0.0254585,0.0250697)
(0.00779505,0.00493543)
(0.012787,-2.58995e-05)
(0.0262389,0.0172356)
(0.0961907,-0.0676317)
(0.0622177,-0.107187)
(0.0431352,-0.0215784)
(0.0838173,0.00158438)
(-0.00556981,-0.00145915)
(-0.00451999,-0.004146)
(0.00219259,0.00387318)
(0.0186854,0.0270036)
(0.0380944,0.0239362)
(0.0977179,-0.249673)
(0.0464224,0.0187908)
(0.0591657,-0.043767)
(0.0136038,-0.0323547)
(0.025584,0.0144321)
(-0.00348103,-0.0262223)
(0.0133223,0.0103492)
(0.0319307,0.0163906)
(-0.0198164,-0.00105121)
(-0.0226062,-0.0291432)
(-0.0182575,-0.00950529)
(0.0596901,-0.141744)
(-0.0235745,-0.0125308)
(-0.0167802,-0.00330905)
(-0.0246605,-0.00395075)
(0.000259843,-0.0170271)
(0.00046096,-0.0268716)
(0.00499706,-0.0306865)
(0.00509641,-0.0261322)
(0.0108279,-0.0309166)
(0.00278463,0.0195867)
(0.0161502,0.0210241)
(0.00844488,0.00521447)
(0.0242234,0.0596763)
(0.026088,0.0389441)
(0.0041467,0.0140095)
(0.0115441,-0.0333718)
(0.00409701,-0.0156625)
(0.0125386,-0.0223521)
(-0.037352,0.0153629)
(0.00589933,0.00270281)
(-0.03351,-0.038781)
(0.0663146,-0.00783641)
