92	1
(0.827377,0.571937)
(0.960153,0.330124)
(0.910937,-0.519778)
(0.985922,-0.249337)
(0.830815,-0.646652)
(0.879,0.481914)
(0.564453,-0.88041)
(0.651897,0.751259)
(0.440386,-0.991485)
(0.964138,-0.290744)
(1.00657,0.153135)
(0.689553,-0.813475)
(0.933604,0.384857)
(0.762169,-0.710453)
(1.01639,0.115523)
(-0.027713,-1.04646)
(0.637461,-0.812052)
(0.720039,0.664752)
(0.0892686,0.969633)
(0.927494,-0.311676)
(-0.241465,-1.08371)
(0.970132,0.209827)
(-0.0600095,0.968447)
(0.852486,-0.62007)
(0.925457,-0.446068)
(0.781472,-0.702913)
(0.951128,-0.414024)
(-0.00338571,-1.06678)
(0.843583,-0.579161)
(0.888413,0.428334)
(0.126291,0.968825)
(1.00331,-0.0718504)
(-0.106674,-1.09426)
(0.0647075,0.973272)
(0.982267,-0.0515301)
(0.952534,0.226737)
(-0.263119,-1.05336)
(0.936047,-0.356052)
(-0.11229,0.966681)
(0.287192,-1.02769)
(0.924765,-0.460444)
(0.955218,0.287439)
(0.408375,0.895843)
(0.227703,-1.0618)
(1.01148,-0.138118)
(0.996548,-0.0147619)
(0.378517,0.907891)
(1.00042,0.189606)
(0.579137,0.804312)
(0.601078,0.787656)
(1.02143,-0.135695)
(0.973082,-0.362569)
(0.992181,-0.271455)
(1.02132,0.00151083)
(0.0532214,0.96232)
(0.637499,-0.753693)
(-0.114643,-1.09634)
(0.715347,0.66548)
(0.360488,0.900757)
(0.206671,-1.0495)
(0.256794,-0.977478)
(0.346653,0.904191)
(1.01444,0.119834)
(0.827453,-0.538284)
(0.137115,0.960919)
(-0.041657,-1.10711)
(0.891228,0.436071)
(0.672636,0.724674)
(0.592266,-0.888832)
(0.623232,0.767589)
(0.535616,-0.87813)
(0.439312,0.877577)
(0.314975,-1.04763)
(0.899162,0.441581)
(0.837427,-0.552877)
(0.601572,0.773123)
(0.232295,-1.00315)
(0.4917,-0.934881)
(0.340551,0.914668)
(1.01531,-0.190199)
(1.01363,0.064583)
(0.827843,0.567265)
(0.905242,0.446442)
(0.494848,0.846674)
(0.741245,0.657595)
(0.388522,-1.01344)
(0.65933,-0.768264)
(0.789902,0.616741)
(0.133549,-1.08053)
(0.603551,0.769081)
(0.28688,0.925639)
(0.509406,-0.862502)
