58	3
0	0	0
0.018	0	0
1.10218e-18	0.018	0
-0.018	2.20436e-18	0
-3.30655e-18	-0.018	0
0.017119	0.00556231	0
0.0145623	0.0105801	0
0.0105801	0.0145623	0
0.00556231	0.017119	0
-0.00556231	0.017119	0
-0.0105801	0.0145623	0
-0.0145623	0.0105801	0
-0.017119	0.00556231	0
-0.017119	-0.00556231	0
-0.0145623	-0.0105801	0
-0.0105801	-0.0145623	0
-0.00556231	-0.017119	0
0.00556231	-0.017119	0
0.0105801	-0.0145623	0
0.0145623	-0.0105801	0
0.017119	-0.00556231	0
-3.55775e-19	-1.81276e-19	0
-0.009	0.00142546	0
-0.00142546	-0.009	0
0.00142546	0.009	0
0.00919561	-0.00219501	0
0.00843437	0.00612793	0
-0.00742352	-0.00570011	0
0.00589022	-0.00790478	0
-0.00538037	0.00765583	0
0.00640977	0.0113859	0
-0.0111371	0.0063941	0
-0.00626861	-0.0117484	0
0.0113833	-0.00642434	0
0.0123184	0.00234437	0
-0.00236631	0.0130156	0
0.00263959	-0.0125679	0
-0.0125679	-0.00263959	0
-0.00450215	-0.00114583	0
-0.00391441	0.00289371	0
0.00171566	-0.00475597	0
0.00350654	0.00373777	0
0.00220624	0.0137041	0
-0.0136125	0.002156	0
-0.00212336	-0.0136871	0
0.0136399	-0.00231243	0
0.00457819	-0.00148055	0
-0.0125275	-0.00689793	0
-0.00685551	0.0125871	0
0.00689571	-0.0125696	0
0.0125871	0.00685551	0
0.0104634	0.0102537	0
-0.0104454	-0.0103773	0
0.0100095	-0.0104188	0
-0.0100333	0.0103997	0
-0.00224156	-0.00435695	0
-0.000737351	0.00485041	0
0.00747933	0.0018577	0
