92	1
(-4.55696,0.749236)
(-4.43142,-0.513296)
(2.07975,0.0644538)
(4.21021,2.2012)
(-9.93229,2.14002)
(-0.32887,7.96387)
(4.85344,5.2163)
(-13.4237,3.27383)
(2.65389,0.73003)
(11.6996,7.12851)
(-13.6501,-1.51728)
(1.42709,-0.488378)
(-0.887236,2.80485)
(2.27239,1.773)
(-1.27925,-1.2447)
(-293.861,-218.402)
(253.938,-246.198)
(-351.227,-263.808)
(605.329,59.4783)
(246.468,188.166)
(-202.933,91.9484)
(-500.997,-84.1892)
(350.218,259.687)
(3.67717,0.0632442)
(5.35246,2.7079)
(0.487378,-0.0641131)
(1.84634,0.602789)
(-287.246,210.78)
(-2020.09,313.616)
(1473.37,695.334)
(-41.9776,522.725)
(2122.09,-353.347)
(46.7772,-343.555)
(311.195,-577.09)
(-1748.03,-935.692)
(90.0155,57.3391)
(297.91,115.773)
(15.0641,209.911)
(-612.947,-167.942)
(-40.1947,21.6474)
(-203.508,35.5439)
(164.808,74.7401)
(-9.35946,65.8222)
(-0.635433,-45.9839)
(273.325,-45.367)
(-202.339,-113.947)
(37.2904,-74.1342)
(-0.339082,0.710001)
(9.17374,-13.9913)
(-12.9546,17.155)
(1.48924,-0.220284)
(2.05647,0.105695)
(2.20929,1.28729)
(1.03715,1.31924)
(-463.802,-449.959)
(-619.036,-410.844)
(337.018,-231.141)
(779.832,90.4296)
(-867.117,-65.8849)
(-476.699,350.22)
(582.792,392.784)
(461.551,481.592)
(-0.42534,-0.00280632)
(1565.89,836.205)
(-452.622,461.403)
(189.496,278.908)
(-1801.39,270.213)
(-117.685,-50.4057)
(161.156,-18.1041)
(-13.6715,-50.4592)
(20.5785,-14.9535)
(-47.6179,58.7139)
(-10.7854,27.1427)
(-178.787,42.6926)
(154.282,87.2894)
(-1123.97,-320.581)
(584.991,66.729)
(1508.97,-142.559)
(-467.633,-295.088)
(5.10177,-1.27286)
(1.79078,1.70214)
(-5.41546,2.74822)
(-1.56011,0.70506)
(104.496,-37.4458)
(158.803,-9.31021)
(-72.0084,-12.7245)
(-131.086,-63.2103)
(0.208887,-1.78142)
(-874.006,-120.966)
(1427.09,-31.0837)
(882.71,-189.478)
(-1295.49,-573.369)
