1620
(0.139054,0.116562)
(-0.119055,0.236416)
(-0.029256,0.0382117)
(0.0973859,0.1798)
(-0.0539584,0.0939544)
(-0.185336,-0.0163246)
(-0.171464,0.312071)
(-0.0937284,-0.126365)
(-0.211408,0.0804862)
(-0.21473,-0.0156982)
(-0.294426,0.00570048)
(-0.144903,0.275677)
(-0.172776,-0.00144164)
(0.124399,-0.172045)
(0.124391,0.10314)
(-0.00701961,0.186307)
(0.097507,0.0326918)
(0.000842405,0.18758)
(-0.00298327,0.0162452)
(0.0225751,0.0205032)
(0.0618194,-0.157646)
(0.0101643,-0.131992)
(0.0179834,-0.0215765)
(0.0792509,0.00906409)
(0.00323309,0.0279342)
(0.0785474,-0.0481277)
(-0.107232,0.168724)
(0.171971,-0.326476)
(0.0475771,0.115374)
(0.36712,-0.114341)
(0.0328409,0.0566815)
(0.0837282,0.00325332)
(-0.147768,0.150794)
(-0.175703,0.0960872)
(-0.0573023,0.0252561)
(-0.00571738,-0.238819)
(-0.143153,0.202476)
(-0.045465,0.149943)
(-0.0457092,0.043706)
(0.0500106,-0.0191844)
(-0.228342,-0.124053)
(0.139278,-0.0971642)
(0.239445,0.0843103)
(0.218239,0.0607313)
(-0.28851,-0.00604535)
(-0.0392913,0.0441197)
(0.000426845,0.116939)
(-0.0327165,-0.0887196)
(0.212822,0.0137278)
(0.106409,0.0576011)
(-0.0680002,0.105659)
(0.0284088,-0.0545889)
(0.00155549,-0.0672758)
(0.0528132,0.0219351)
(-0.116088,-0.105372)
(-0.167726,0.0102682)
(0.172258,-0.0671408)
(0.0105482,0.132799)
(-0.105622,-0.132202)
(0.0983531,0.158497)
(-0.217335,-0.127969)
(0.563893,-0.228392)
(-0.0393459,-0.125726)
(0.534665,-0.0091996)
(-0.153968,-0.12077)
(0.0251552,0.118053)
(-0.010955,-0.0612256)
(0.0275238,0.0165754)
(-0.164627,0.107398)
(0.0407995,-0.0930663)
(-0.0873458,0.0285101)
(0.0731055,0.00455736)
(0.0157743,0.233224)
(-0.0199133,0.0424565)
(-0.00677457,-0.147823)
(0.103772,-0.185812)
(-0.0742828,-0.145952)
(0.320975,-0.298282)
(-0.128493,-0.094101)
(0.144222,-0.0937173)
(-0.175688,-0.0932335)
(-0.0293292,-0.207157)
(-0.0524275,-0.0979459)
(0.119933,0.12052)
(0.0437762,0.243678)
(-0.0349497,-0.0876153)
(-0.0604163,0.142925)
(0.00186353,-0.0623861)
(0.166929,-0.265749)
(0.0230117,-0.147229)
(0.0354147,-0.280682)
(-0.118873,-0.048249)
(0.654206,-0.315098)
(0.232899,0.0573301)
(0.153631,0.0528139)
(0.706048,-0.332511)
(-0.0548901,0.179021)
(0.236957,-0.236724)
(0.0472729,-0.0043782)
(0.0822625,-0.0381339)
(-0.00773885,0.0121451)
(0.106031,0.166309)
(0.119632,-0.0701875)
(0.096681,-0.0491351)
(0.238439,-0.13479)
(0.996896,-0.106499)
(-0.0817544,-0.0838119)
(-0.0300196,0.0734043)
(0.015684,0.0360779)
(0.0331465,-0.179639)
(0.00694438,0.100819)
(-0.171393,-0.178392)
(0.575551,-0.0792183)
(-0.0329007,-0.0214014)
(0.745006,0.0444611)
(-0.0118946,-0.0775548)
(-0.118008,0.0637633)
(0.220562,-0.0683453)
(-0.0850701,0.108287)
(0.92898,-0.150111)
(0.811591,0.0714805)
(0.0760387,-0.0315476)
(0.555432,-0.471009)
(0.442278,0.020155)
(0.418706,-0.261504)
(0.230904,0.149531)
(-0.144177,0.200152)
(-0.184061,-0.127919)
