1620
(0.0404505,-0.0983548)
(-0.0311359,-0.0411329)
(0.0555618,-0.105167)
(-0.0955417,0.0734043)
(-0.109348,0.0461769)
(-0.182568,0.0446251)
(0.00456872,-0.101014)
(-0.00133102,0.0160057)
(-0.155936,0.0616546)
(-0.0302044,0.027496)
(0.0771407,0.149774)
(0.146084,0.124522)
(-0.0601735,-0.0588504)
(-0.0940628,-0.0795611)
(-0.100982,0.156152)
(-0.0301842,0.12019)
(0.0849116,-0.106912)
(-0.152326,0.0150403)
(0.220881,-0.02147)
(0.0575281,-0.122136)
(-0.227509,0.0278769)
(0.0313513,0.0986033)
(0.0327563,0.0623387)
(0.110567,0.106857)
(0.0955685,0.026427)
(-0.0551205,0.00462794)
(-0.0204684,0.145137)
(0.0105468,-0.0538564)
(-0.0764016,0.192267)
(0.0260712,0.0447766)
(0.0765418,-0.0761377)
(-0.0608399,0.115072)
(0.117701,0.134394)
(-0.191814,0.10996)
(-0.146522,0.0518369)
(-0.0110303,0.0165583)
(-0.200814,-0.0964808)
(0.0240904,0.0410324)
(-0.081201,-0.0343615)
(0.111721,-0.192233)
(0.159729,-0.181509)
(0.158471,-0.0819639)
(0.000509594,-0.0679565)
(-0.00140126,0.0514605)
(-0.0214549,0.0896844)
(0.385433,-0.108131)
(-0.00575725,0.158041)
(-0.0936671,-0.133068)
(0.0132422,0.116567)
(-0.115516,0.00587445)
(0.16714,-0.0428762)
(-0.0784861,0.0772499)
(-0.054702,0.0220291)
(-0.0602682,-0.0428978)
(-0.137617,0.0124083)
(-0.00241707,0.0421341)
(0.048615,0.0365363)
(-0.111393,0.0101417)
(0.0464272,0.143481)
(-0.0125006,0.0692997)
(0.0552294,0.139261)
(0.0546086,0.0149718)
(-0.215271,-0.0504334)
(0.506242,-0.163736)
(-0.242592,-0.132194)
(-0.143364,0.0518319)
(0.0759038,-0.0465234)
(-0.0179634,-0.0453172)
(0.165539,0.0454365)
(-0.0121408,0.00539697)
(-0.138452,0.0187462)
(0.0516194,-0.168197)
(-0.0776335,0.0182678)
(-0.0510747,-0.0796973)
(-0.0766053,0.198133)
(-0.198597,0.114092)
(0.0264423,-0.0270149)
(0.0651,-0.0277848)
(-0.0447575,0.153732)
(0.171655,0.0151783)
(0.00412757,0.0408663)
(0.0599664,-0.189677)
(0.0505597,0.0594596)
(-0.0365674,0.0220465)
(-0.178054,0.0609154)
(-0.0388932,-0.07104)
(-0.162117,-0.248075)
(-0.121124,0.124747)
(-0.000197285,0.160351)
(0.0935242,-0.0187428)
(-0.206095,-0.0323075)
(-0.033692,0.164985)
(0.758172,-0.0742329)
(-0.0255424,-0.0946774)
(-0.173121,-0.0834858)
(0.839179,-0.166184)
(-0.0342658,0.0208458)
(0.645977,-0.161997)
(0.112866,-0.199341)
(0.0496721,-0.171776)
(0.0833361,-0.0628071)
(-0.154598,0.227468)
(-0.0485103,-0.125683)
(-0.0841987,-0.136388)
(0.119496,0.120905)
(0.354833,-0.119089)
(0.0966522,-0.115303)
(0.00301243,-0.0709436)
(0.0741782,-0.017372)
(0.129614,-0.109127)
(0.0878263,0.0045226)
(0.549753,-0.133758)
(0.501962,-0.0585624)
(-0.0679701,-0.11048)
(0.418506,-0.414973)
(0.0799794,-0.0122879)
(-0.110229,0.0197187)
(0.655783,-0.357286)
(0.0026801,-0.0839433)
(0.690039,-0.210748)
(0.21516,-0.37084)
(0.0556909,-0.0350171)
(0.219451,-0.240567)
(0.274928,-0.26073)
(0.395321,-0.45628)
(0.0953572,0.0241442)
(-0.107761,-0.0900939)
(0.00515284,-0.0953834)
(0.501743,-0.146434)
(0.0101675,-0.0776753)
(0.112519,-0.02656)
(0.0506228,0.0146963)
(-0.0726595,-0.0493886)
(0.0422147,0.0565846)
(0.0981564,0.127507)
(-0.100992,-0.032808)
(-0.0705759,-0.0288842)
(-0.0904118,-0.0138807)
(0.289236,-0.482472)
(-0.0897389,0.00549867)
(-0.0354217,0.0507985)
(-0.0875941,0.110259)
(-0.103314,0.00161333)
(0.126668,-0.153524)
(-0.100205,0.00949039)
(-0.0197686,-0.00683391)
(-0.0643507,-0.0834066)
(0.519801,-0.176586)
(0.614833,-0.249295)
(-0.00502098,0.0282907)
