1620
(0.0122425,-0.0116792)
(-0.0114072,-0.00151311)
(0.0225717,0.027992)
(-0.0242202,-0.0831756)
(-0.0378307,0.0166541)
(0.0255501,0.0346033)
(0.053975,-0.0161973)
(0.0643556,0.014126)
(0.0698599,-0.00148717)
(-0.00248429,-0.0423683)
(0.0328955,0.0238698)
(0.0222871,-0.00236961)
(-0.0201226,-0.0303453)
(0.052775,0.0702416)
(0.034303,0.0349943)
(-0.0325375,-0.021527)
(-0.00723747,-0.00209425)
(0.0177287,0.0557634)
(-0.00355444,-0.0115776)
(0.0357819,0.0649499)
(0.0351116,0.0514709)
(0.0074067,0.00342875)
(-0.0309452,-0.014407)
(-0.04718,-0.0840114)
(0.0359869,-0.0155238)
(0.0144532,-0.0108029)
(0.0323184,0.0222981)
(0.00953738,0.0127052)
(-0.0289958,-0.0589395)
(-0.000600857,0.0282567)
(0.0210211,0.00100759)
(0.0978013,-0.032843)
(0.0403075,-0.0100218)
(-0.0539889,0.0734724)
(0.0110322,0.0913288)
(-0.0475567,0.0807762)
(-0.0633364,0.0669007)
(-0.0156203,0.0212286)
(-0.012857,0.016972)
(0.0225437,0.0209688)
(0.00711232,-0.0382105)
(0.0475854,-0.000658669)
(0.0509282,0.0312823)
(0.0720093,-0.0233462)
(0.0381189,0.0194615)
(0.147161,-0.0151473)
(0.111492,-0.0489504)
(0.00897471,-0.0182865)
(0.0176086,-0.0110296)
(0.00948776,-0.0157047)
(0.0520685,0.0429321)
(0.00723198,-0.0159545)
(0.002937,0.0122702)
(-0.0135087,0.00889243)
(-0.0383532,0.0312487)
(-0.0301491,0.0130533)
(-0.00321447,-0.0355448)
(-0.0118371,0.00245436)
(0.0198218,-0.0153936)
(0.0413892,-0.0290372)
(0.00106739,0.00354746)
(0.25586,-0.112777)
(-0.00282863,-0.0119015)
(0.399517,-0.162579)
(-0.00970498,-0.0314892)
(-0.0108867,0.0331021)
(0.0253838,-0.0331173)
(0.0213889,-0.0130275)
(0.0145284,0.0305366)
(-0.0123805,0.00322998)
(-0.0165173,0.0301324)
(-0.0100614,-0.00195498)
(0.0280946,-0.0250287)
(-0.0293195,-0.00551852)
(0.0497008,0.0106861)
(-0.055744,0.0233393)
(0.0223947,-0.0419475)
(0.0860616,-0.10488)
(-0.053256,0.00809491)
(0.128332,-0.136177)
(-0.0148633,-0.0357867)
(0.037517,-0.00944801)
(0.0134554,-0.0156608)
(0.0129965,0.0428026)
(-0.0307028,0.0321969)
(0.0271476,-0.0139213)
(0.00788866,-0.014073)
(0.0145682,0.0670301)
(0.044593,0.0364442)
(0.0495582,-0.0123124)
(-0.0214815,0.000324121)
(0.010395,0.0361666)
(0.366658,-0.136458)
(0.0402767,0.108164)
(0.0569757,0.0469818)
(0.448841,-0.12028)
(-0.00140596,0.065067)
(0.440017,-0.151171)
(-0.00458038,-0.0335425)
(0.00393931,-0.00807741)
(0.0517079,-0.0320493)
(0.0190324,0.0684598)
(0.0414705,-0.01985)
(-0.00365771,0.0217711)
(0.0177921,-0.0125902)
(0.474337,-0.130365)
(0.00769691,0.0567212)
(-0.0098207,0.0387394)
(0.0314892,0.00964344)
(0.0293197,0.0251664)
(0.0233222,0.0270553)
(0.590602,-0.0799998)
(0.429868,-0.0682372)
(-0.0532305,-0.00694096)
(0.432171,-0.13736)
(0.140002,0.092791)
(0.133821,0.029317)
(0.478674,-0.0907394)
(0.0182991,-0.022963)
(0.203872,0.129866)
(0.438004,-0.124989)
(0.00458893,0.000952651)
(0.395652,-0.151378)
(0.25367,-0.159054)
(0.356579,-0.161733)
(0.0266363,-0.0188526)
(0.0338809,-0.0389629)
(-0.00357184,0.0182259)
(0.359019,-0.176547)
(-0.0147926,-0.043211)
(0.0114778,-0.0233643)
(0.034928,0.0197706)
(0.0289374,-0.0130544)
(-0.000695894,-0.0519529)
(-0.00175751,-0.0391297)
(0.0308598,0.00133908)
(-0.0551852,0.0262003)
(0.00306431,0.0473579)
(0.260222,-0.158009)
(0.0407038,0.0310827)
(0.0323452,0.0852682)
(0.00925834,0.0948992)
(0.0154322,0.0341949)
(-0.0319715,0.0006732)
(0.0722817,-0.0311083)
(0.0369242,-0.0336388)
(-0.0283265,0.0286515)
(0.336979,-0.162134)
(0.345887,-0.135834)
(-0.0742414,0.0339753)
(0.293855,-0.0599166)
(0.140162,-0.0766232)
(0.617032,-0.125445)
(0.529787,-0.0864626)
(0.562147,-0.131464)
(-0.0393668,-0.00392718)
(0.109571,-0.0327878)
(0.501777,-0.161316)
(0.392545,-0.0666189)
(-0.00931052,0.0123801)
(-0.0346804,0.0381569)
(0.00375504,0.039704)
(-0.000536211,0.0430366)
(0.00420551,-0.00402605)
(-0.0157863,0.0263182)
(0.00222083,0.0278576)
(-0.00422715,-0.0253661)
(0.00145962,0.00556193)
(0.0025922,-0.0562635)
(0.00630026,-0.0463442)
(-0.00671303,-0.045576)
(-0.0145266,-0.0396713)
(0.361207,-0.165928)
(0.346576,-0.12835)
(0.511267,-0.143418)
(0.525669,-0.149752)
(0.021298,-0.0489907)
(0.0349578,-0.0405775)
(0.00686293,-0.0527491)
(-0.0141034,-0.0511887)
(-0.0113406,-0.0183285)
(0.0992921,0.00153814)
(0.0770778,-0.00750452)
(0.0340146,0.0324797)
(0.0305051,0.0521917)
(0.0256525,-0.0621304)
(0.0146973,-0.0689202)
(0.123699,-0.0668113)
(0.00669956,0.00812507)
(0.455338,-0.227795)
(0.394812,-0.222213)
(0.332387,-0.145993)
(0.388843,-0.18208)
(-0.0222978,0.00215345)
(0.00200708,0.0252165)
(0.0343086,0.0336902)
(0.0319944,0.0224606)
(0.00976701,0.0576378)
(-0.0135145,-0.00721256)
(0.0356786,0.0112684)
(-0.0104215,-0.0522279)
(0.0387733,-0.0417539)
(-0.0574126,-0.03356)
(-0.0429294,-0.00886801)
(-0.0375037,0.0095536)
(-0.0317555,-0.000162785)
(0.252236,0.0560321)
(0.273218,0.112075)
(-0.00476199,0.021513)
(0.373536,-0.104907)
(-0.0361827,0.0080183)
(0.397602,-0.143413)
(0.394575,-0.0829534)
(-0.0459397,-0.0320784)
(-0.00517781,-0.0592346)
(0.0764482,0.0669276)
(0.0562297,0.0215494)
(0.334532,-0.137663)
(0.345252,-0.117734)
(-0.00870187,0.0164459)
(-0.0246515,-0.0579285)
(-0.0123728,-0.0432177)
(0.0590657,0.0733946)
