1620
(-0.0354978,-0.0914035)
(0.0235093,0.00611903)
(0.0824445,0.0788302)
(-0.030212,-0.111494)
(-0.0472792,-0.0354108)
(-0.0199792,0.0235753)
(0.100645,-0.0227069)
(0.0236779,0.0140999)
(0.016683,-0.0152846)
(-0.0147341,-0.00225287)
(-0.0532235,0.079375)
(-0.011959,0.0505669)
(-0.0146663,-0.0456396)
(-0.0638733,-0.00816181)
(-0.0261659,0.0381265)
(0.00450453,0.0271355)
(-0.0306786,-0.0463187)
(0.0296619,0.0178664)
(0.0275583,0.00988566)
(0.0120905,0.0181683)
(-0.0674448,0.0138824)
(0.0113987,0.0114491)
(-0.0433803,0.0136807)
(-0.0289691,-0.0143238)
(0.0189022,0.0261896)
(0.0449674,0.000259604)
(-7.46851e-05,0.0450874)
(0.0445962,-0.0597062)
(-0.0372088,0.0286316)
(0.0527296,-0.0194824)
(0.036443,0.0242219)
(0.0443142,-0.0328572)
(0.0172538,0.0444335)
(-0.0554709,0.0461971)
(0.038047,0.0418633)
(-0.00471402,0.0544739)
(0.0481727,0.0226513)
(0.00589705,0.0559643)
(-0.0277504,0.0130792)
(0.0119348,-0.0238395)
(0.0183572,-0.0801261)
(0.0627245,-0.0112454)
(0.0717345,0.0382782)
(0.137874,-0.0119415)
(-0.0204266,0.0541931)
(0.124031,-0.0324836)
(0.106004,-0.0404474)
(-0.0349467,-0.0141206)
(0.0342755,-0.0480829)
(-0.0386896,-0.0351917)
(0.0253571,0.0171341)
(0.0522341,-0.00426905)
(0.00685996,0.016814)
(0.020429,-0.00884748)
(-0.0243971,0.000807818)
(-0.0392808,0.0151703)
(0.019848,-0.00893202)
(0.0322463,0.0512468)
(-0.0402776,-0.0166393)
(0.0645557,-0.00114569)
(-0.0375488,0.00213402)
(0.164752,-0.0501304)
(0.0214497,0.0328094)
(0.363921,-0.0851163)
(0.0126072,0.0195069)
(-0.0352728,0.0229036)
(-0.00292234,-0.0148478)
(0.0118784,0.0233399)
(0.0166152,0.0635549)
(-0.0286581,-0.0793148)
(-0.0236775,0.0764827)
(-0.00813914,0.0455801)
(-0.0371668,0.0621833)
(-0.0523652,0.0412075)
(0.0225144,-0.00214611)
(-0.0466159,0.0512139)
(0.00370274,-0.0191046)
(0.0385859,-0.047671)
(-0.0336827,0.0100475)
(0.0671753,-0.0396475)
(0.0176809,-0.0703736)
(-0.0163983,-0.0219994)
(-0.00581592,-0.0516829)
(0.037763,0.0114386)
(0.0108198,0.0302301)
(0.00634133,-0.0408307)
(-0.0186048,0.00920069)
(-0.0632767,0.00169487)
(0.0432632,0.0215825)
(0.0151511,-0.00865364)
(-0.080495,-0.00874985)
(-0.0586596,0.00807244)
(0.443062,-0.081932)
(-0.00980635,0.0813509)
(-0.0294725,0.0842893)
(0.574856,-0.0295378)
(-0.0463415,0.0273309)
(0.431453,-0.119029)
(-0.0184542,-0.0736279)
(-0.0362602,-0.0419605)
(0.0516312,-0.0161373)
(-0.0573727,-0.0441839)
(0.0431708,-0.0759654)
(0.00623061,-0.0609085)
(-0.0224058,-0.106397)
(0.436219,-0.0607732)
(-0.0190986,0.0597993)
(-0.0680776,0.0191046)
(-0.00202448,0.0247775)
(0.00548785,0.0127059)
(-0.00940721,0.0378495)
(0.593759,-0.0804909)
(0.364269,-0.00690962)
(-0.00882449,-0.0176142)
(0.486621,-0.0451294)
(0.0676179,0.0545112)
(0.0771862,0.0457492)
(0.530357,-0.0669073)
(-0.0182647,-0.0226663)
(0.447316,-0.0891113)
(0.436309,-0.0621839)
(0.00245854,0.0475189)
(0.381801,-0.0890713)
(0.273466,-0.130624)
(0.288797,-0.0939276)
(0.00554421,-0.0171622)
(0.0894362,-0.0307367)
(0.0407779,0.0318814)
(0.34092,-0.135523)
(0.0437731,0.00648401)
(0.0696838,0.0186123)
(0.069987,-0.0129832)
(-0.0246186,-0.037228)
(-0.0474678,-0.0111941)
(-0.0542875,-0.0154415)
(0.050273,-0.0261482)
(-0.0339369,0.0474545)
(0.0140575,0.0519053)
(0.351311,-0.109934)
(-0.0186663,-0.00482821)
(-0.0140645,0.0388941)
(0.0235399,0.0554477)
(0.0249189,0.00514807)
(0.0232204,-0.0582497)
(0.0945309,-0.0376916)
(0.0492266,-0.031024)
(-0.00834636,0.00432224)
(0.398539,-0.112035)
(0.409017,-0.118807)
(-0.0597698,0.0350127)
(0.50651,-0.178771)
(0.178686,-0.0997441)
(0.599859,-0.124681)
(0.506152,-0.030143)
(0.484963,-0.0960021)
(0.00888002,0.0110987)
(0.0940196,0.054378)
(0.423991,-0.0605495)
(0.41697,-0.00700509)
(-0.00734801,0.0433493)
(-0.0129206,0.0720335)
(0.0262041,0.00997666)
(0.0483976,0.0368297)
(-0.0410088,-0.0236758)
(-0.00336173,0.0264259)
(-0.038549,0.00435009)
(0.029297,-0.0222245)
(0.00156573,-0.0292362)
(0.0495343,0.0337607)
(-0.0116656,0.0785884)
(0.0518787,0.00393321)
(0.0641107,0.0275125)
(0.402036,-0.167336)
(0.394524,-0.138964)
(0.533359,-0.11723)
(0.529878,-0.101335)
(0.0482036,-0.0577535)
(0.0998612,-0.0287259)
(-0.0458276,-0.0302075)
(-0.0747853,0.0419956)
(-0.0277596,-0.039585)
(-0.00771472,0.0152545)
(-0.00522709,0.0066748)
(-0.00204483,0.0188094)
(-0.00148826,0.0176487)
(-0.000150184,-0.0258753)
(-0.000635792,-0.0327562)
(0.125608,-0.0806782)
(0.0489906,0.0132947)
(0.439606,-0.167221)
(0.460445,-0.104399)
(0.364595,-0.118017)
(0.556388,-0.175151)
(-0.0401757,-0.0236147)
(0.00539503,0.00815712)
(0.00394293,0.0638277)
(-0.00438792,0.0460114)
(-0.0521879,0.0660679)
(-0.0338914,-0.0454333)
(-0.0322049,0.00858836)
(-0.0194285,-0.12723)
(0.00631861,-0.115658)
(-0.044445,-0.0126706)
(-0.0481304,-0.0272256)
(-0.0155018,0.00178411)
(-0.0267824,0.0102855)
(0.413671,-0.0872023)
(0.440765,-0.0556097)
(-0.103149,0.0227155)
(0.340837,-0.095279)
(-0.00249354,-0.0220354)
(0.406862,-0.128221)
(0.393055,-0.0895732)
(-0.0571405,-0.0178807)
(-0.0521044,-0.0199325)
(0.0767273,0.0469992)
(0.0560008,-0.00508496)
(0.43159,-0.167466)
(0.52166,-0.190321)
(0.0253885,-0.0268421)
(-0.0231362,-0.00751605)
(-0.0318904,0.00547622)
(0.0109285,0.0296184)
(0.488566,-0.107125)
(-0.0398626,-0.053402)
(-0.0639339,-0.0559291)
(0.295509,-0.093205)
(-0.0625873,0.0296132)
(-0.0535969,0.0304749)
(-0.0441963,-0.0396809)
(-0.0297065,-0.0104158)
(0.484558,-0.132976)
(0.473265,-0.164517)
(0.572217,-0.121278)
(0.515893,-0.119515)
(-0.0445329,0.00565539)
(-0.0680252,-0.0125431)
(-0.0510034,-0.00404915)
(0.148356,-0.0598979)
(0.0147449,0.0316242)
(0.0475601,-0.0106777)
(-0.0330247,-0.0679409)
(-0.00137423,0.0871143)
(-0.0146181,0.0896759)
(0.000349166,-0.0589004)
(-0.0318056,0.0376346)
(0.0407067,-0.0252767)
(0.0261837,-0.0232085)
(0.00130369,0.0139177)
(-0.0527572,0.00747573)
(-0.0317397,-0.0239025)
(-0.0507152,0.0369736)
(-0.0265267,-0.0290464)
(-0.0167784,-0.038408)
(-0.0466151,-0.00111704)
(-0.0147081,-0.0428357)
(0.0504844,-0.013069)
(-0.0177602,0.0132716)
(-0.000898108,-0.0191187)
(0.00506251,-0.0414449)
(0.0391452,-0.0924893)
(-0.0194947,0.0363818)
(0.0107372,0.0266407)
(-0.0304572,-0.0244087)
(0.534778,-0.0634311)
(-0.021949,-0.0515247)
(-0.0577055,-0.0798834)
(-0.036204,0.00428934)
(0.042306,-0.00272939)
(0.0713063,0.0353326)
(0.010612,0.0043528)
(0.048758,0.0168976)
(-0.0623718,0.00314636)
(-0.0115,0.0530037)
(-0.0135715,-0.0114878)
(0.512282,-0.0286175)
(-0.00834088,0.037337)
(-0.0413453,0.0205094)
(0.0266975,0.0339909)
(0.00103111,0.0257756)
(-0.00180497,0.040965)
(0.0133677,0.0517979)
(-0.00269904,-0.0409128)
(-0.0227107,-0.0701871)
(0.0836334,0.0153457)
(0.0309175,0.0307182)
(0.0273497,0.0180736)
(-0.055197,0.0116954)
(0.0753824,-0.00239483)
(0.086305,0.00107941)
(0.0178289,0.0617169)
(0.0122598,-0.0242276)
(-0.0374287,0.0197916)
(-0.0324653,0.0337915)
(-0.045856,0.00221116)
(-0.0523593,0.0449497)
(0.0162126,-0.0386669)
(-9.20866e-05,0.0589461)
(-0.0800448,-0.0290923)
(-0.0473183,0.00638924)
(0.00686402,0.0267874)
(-0.0990697,0.0212109)
(-0.0481214,-0.0199185)
(-0.0140107,-0.0299097)
(-0.00567354,-0.03157)
(0.0303593,-0.0425928)
(0.0369537,0.0449533)
(0.4291,-0.116714)
(-0.0307654,0.0251086)
(-0.0362831,0.05197)
(-0.0458682,-0.0135708)
(-0.0717037,-0.0552395)
(-0.0968961,-0.0503587)
(-0.0446213,-0.0538685)
(0.00273732,-0.00532662)
(-0.0340933,-0.0210268)
(0.0102752,-0.080831)
(-0.0666181,-0.0649385)
(-0.0453319,-0.0448006)
(0.46419,-0.187578)
(-0.0380029,-0.060879)
(-0.0107972,0.00983106)
(0.0050766,-0.0215906)
(0.0249496,-0.00887612)
(0.0270276,0.0143571)
(0.0290746,0.0220664)
(0.0419336,-0.0564175)
(0.0182269,0.00249165)
(0.0134761,0.0210664)
(-0.0169381,-0.049673)
(-0.00237278,-0.021934)
(-0.0578306,-0.0301349)
(-0.0573261,-0.00923355)
(0.00989277,-0.02757)
(-0.0233577,-0.0333906)
(0.409897,-0.0411803)
(0.0221577,-0.0409004)
(0.0630132,0.0416969)
(-0.0528947,-0.0257332)
(0.0684437,-0.0299161)
(0.0420806,-0.0200447)
(-0.061771,-0.0574891)
(0.0637094,0.0297924)
(-0.015102,-0.0104736)
(-0.0203685,-0.0244377)
(0.0462343,0.0742515)
(0.0492178,0.0470608)
(-0.00378384,0.0558308)
(-0.0398365,-0.0169468)
(0.187725,-0.0622874)
(0.377789,-0.0929161)
(0.455431,-0.0739395)
(0.0879685,-0.0495882)
(0.00789136,0.00279653)
(0.432884,-0.165198)
(-0.0471763,0.059339)
(0.00147346,-0.0413562)
(-0.0394025,0.0398406)
(-0.0343597,-0.035048)
(-0.0111386,-0.0119789)
(0.257199,-0.156351)
(0.104051,-0.0669643)
(0.0636236,0.014925)
(-0.0379057,-0.010884)
(-0.0147633,-0.00138441)
(0.0592684,0.00873713)
(0.432307,-0.137339)
(-0.0132562,-0.0269709)
(-0.0390785,-0.0360793)
(-0.0254479,-0.00500089)
(0.0557511,0.0640866)
(-0.0328802,-0.0194194)
(-0.0414767,8.6489e-06)
(0.0381223,0.0523395)
(0.439726,-0.106341)
(0.461281,-0.0320462)
(0.0289635,-0.0311797)
(0.00190249,-0.0653636)
(0.0126471,0.0124752)
(0.0667007,0.0138011)
(-0.0513516,0.0418937)
(0.181524,-0.010236)
(0.398378,-0.125968)
(0.00823816,-0.0145392)
(0.0132162,-0.0510963)
(-0.0524571,-0.000672876)
(0.0678837,0.0262872)
(0.0205426,0.0774734)
(-0.00424786,0.039226)
(0.0344177,-0.0104129)
(0.00789717,-0.0332138)
(0.0133206,0.0392783)
(-0.0513258,-0.0562827)
(-0.0895682,-0.0717487)
(0.03007,0.0761901)
(0.0598643,0.0511593)
(-0.0494427,-0.0167549)
(-0.0381106,-0.0654195)
(0.00430449,0.0464965)
(0.037871,0.0323044)
(0.0527322,0.0155674)
(-0.0378676,0.0449678)
(-0.00398583,0.0213085)
(0.532502,-0.145402)
(-0.0286415,0.00612708)
(0.0225766,0.0431761)
(-0.10145,-0.0754577)
(-0.0763907,-0.0373758)
(0.0157217,0.0231624)
(0.0293355,-0.0146769)
(-0.0345239,-0.049985)
(0.0312637,-0.0296958)
(0.000173537,0.0736115)
(-0.00644192,-0.0313241)
(0.486256,-0.131525)
(-0.000425816,0.0668791)
(0.0437131,0.0212737)
(0.0307188,0.0235044)
(0.0580537,-0.0318164)
(0.0558393,-0.00377405)
(-0.0379279,-0.0417558)
(0.0138748,-0.0296875)
(0.0390719,-0.0489073)
(-0.0393763,-0.0783742)
(0.0573865,0.0202022)
(-0.011385,0.03314)
(0.395307,-0.0438146)
(-0.0432517,-0.0100535)
(0.016753,0.0166331)
(0.0441133,0.0169011)
(-0.0396643,-0.0263973)
(-0.0141206,0.0199709)
(-0.0126281,-0.0298641)
(0.0750079,0.0176378)
(0.0879009,0.0303512)
(0.0407646,-0.0131222)
